id,target
581,0.02466
587,0.03380
589,0.03254
590,0.04663
591,0.03712
592,0.03945
593,0.03389
594,0.04670
595,0.05215
596,0.02842
597,0.03714
598,0.04579
600,0.03207
602,0.02841
605,0.03403
606,0.04210
607,0.03877
612,0.02700
613,0.03922
614,0.03140
615,0.04148
616,0.04328
617,0.03345
618,0.04722
620,0.03126
621,0.03090
622,0.03215
623,0.03387
628,0.03320
631,0.03572
632,0.02985
633,0.03656
634,0.03962
635,0.04968
637,0.04282
638,0.05034
640,0.04627
643,0.03781
644,0.05925
645,0.04196
646,0.03424
649,0.03822
651,0.03960
653,0.02897
654,0.04117
655,0.05081
656,0.03273
658,0.04286
659,0.02767
661,0.04169
662,0.03809
663,0.05192
664,0.05713
665,0.03572
667,0.03449
668,0.03640
671,0.03802
673,0.04052
674,0.05036
675,0.03035
676,0.03763
677,0.02942
678,0.03323
679,0.04150
680,0.03254
681,0.04753
682,0.03948
683,0.03730
684,0.03739
686,0.03927
687,0.04373
688,0.04439
690,0.03046
691,0.03741
692,0.04809
693,0.03453
694,0.03713
695,0.03220
696,0.03564
698,0.04089
699,0.03157
702,0.03807
703,0.02597
705,0.04244
706,0.04145
707,0.03697
708,0.03544
709,0.05081
710,0.05481
713,0.04767
714,0.03824
715,0.04453
716,0.04327
717,0.04273
718,0.03786
719,0.03145
720,0.03750
721,0.03554
723,0.04198
724,0.04130
726,0.03328
728,0.05388
730,0.03106
732,0.03221
734,0.02870
735,0.03501
737,0.02824
738,0.03589
741,0.03841
742,0.03398
743,0.03792
746,0.03788
747,0.03847
749,0.04088
750,0.04521
752,0.04014
755,0.04221
757,0.03350
758,0.03393
759,0.03282
765,0.03814
766,0.02942
767,0.04931
768,0.03452
769,0.04226
770,0.03153
771,0.03480
772,0.02952
773,0.04684
775,0.03625
776,0.03742
778,0.03545
779,0.04266
780,0.03920
782,0.03722
783,0.04294
784,0.03562
785,0.03327
786,0.03786
788,0.03927
789,0.03445
792,0.04333
793,0.03023
794,0.03896
797,0.04501
798,0.02932
799,0.04187
800,0.03983
801,0.04594
802,0.04462
805,0.03472
807,0.03511
808,0.03059
811,0.03757
813,0.03285
814,0.03953
815,0.05419
816,0.04282
817,0.03451
819,0.02836
821,0.03033
823,0.03241
825,0.03971
826,0.02828
827,0.02872
828,0.03006
830,0.04113
831,0.04785
833,0.03060
834,0.06144
835,0.04622
836,0.03404
837,0.03863
838,0.05388
840,0.03051
842,0.03200
844,0.03846
845,0.04985
847,0.04017
848,0.04440
850,0.03100
851,0.03927
852,0.04991
853,0.05427
855,0.02959
856,0.04297
857,0.04134
859,0.04075
860,0.04427
862,0.04444
863,0.04593
864,0.03666
867,0.03357
868,0.03475
869,0.03020
871,0.03777
873,0.04290
875,0.04207
876,0.03985
877,0.03198
879,0.05810
880,0.03987
883,0.03624
884,0.03123
885,0.03486
886,0.03937
887,0.03683
888,0.03149
891,0.04049
893,0.03355
895,0.06816
897,0.03531
898,0.04929
901,0.03626
902,0.03404
904,0.04319
905,0.03520
907,0.04550
908,0.03742
909,0.03798
910,0.03048
911,0.03218
913,0.03689
914,0.03736
915,0.04842
916,0.03219
917,0.05013
919,0.03830
920,0.03207
923,0.03758
924,0.03237
925,0.03880
926,0.04016
928,0.03079
929,0.02649
932,0.04019
935,0.03615
936,0.04847
937,0.03611
938,0.03590
939,0.03629
940,0.03757
941,0.03394
944,0.04143
945,0.03028
946,0.03949
947,0.03142
949,0.03495
950,0.02904
952,0.03523
953,0.04028
955,0.03258
956,0.03228
957,0.03441
960,0.04961
961,0.03470
962,0.03235
963,0.03502
964,0.04339
967,0.03433
975,0.03621
976,0.04149
977,0.03202
978,0.04087
980,0.03498
985,0.04405
986,0.05025
987,0.03005
989,0.03472
992,0.03650
994,0.03975
995,0.03374
996,0.03419
997,0.04535
998,0.03322
999,0.04313
1000,0.03904
1004,0.03415
1005,0.04976
1006,0.03245
1007,0.05861
1010,0.03492
1011,0.04524
1012,0.03092
1013,0.03919
1014,0.03385
1016,0.04897
1018,0.04343
1019,0.03210
1020,0.03490
1022,0.04083
1023,0.03623
1024,0.03217
1025,0.03706
1029,0.04366
1031,0.03122
1032,0.02784
1033,0.03288
1034,0.04573
1035,0.04496
1036,0.03573
1037,0.03126
1038,0.03928
1039,0.03677
1041,0.03161
1043,0.03923
1049,0.05449
1050,0.05143
1051,0.03683
1052,0.03626
1053,0.03764
1054,0.04230
1056,0.05103
1057,0.04571
1060,0.04115
1061,0.03011
1062,0.03080
1063,0.04051
1064,0.05338
1065,0.02994
1066,0.05927
1068,0.04037
1073,0.04670
1075,0.03107
1079,0.03377
1081,0.03952
1083,0.05717
1085,0.03603
1086,0.03859
1087,0.03258
1088,0.03146
1089,0.04842
1090,0.04301
1091,0.04021
1092,0.04133
1095,0.04122
1098,0.04093
1099,0.03567
1100,0.04900
1101,0.04857
1103,0.04688
1104,0.04483
1106,0.03447
1107,0.03546
1108,0.04889
1109,0.03800
1113,0.03803
1114,0.04649
1116,0.03592
1117,0.03502
1118,0.03555
1119,0.04971
1120,0.03792
1121,0.03754
1122,0.04205
1123,0.03458
1125,0.03033
1126,0.03352
1127,0.02871
1128,0.04508
1129,0.03302
1130,0.04598
1132,0.03800
1133,0.04709
1136,0.02913
1137,0.03906
1140,0.04332
1142,0.03611
1144,0.04410
1145,0.04059
1146,0.03625
1148,0.04385
1150,0.03384
1151,0.03378
1153,0.04419
1154,0.03583
1155,0.03562
1156,0.04168
1157,0.03719
1158,0.03825
1160,0.02505
1161,0.04660
1167,0.03737
1168,0.03007
1170,0.04083
1171,0.03527
1173,0.03410
1174,0.03811
1175,0.04121
1176,0.03361
1177,0.02980
1178,0.04315
1179,0.03518
1180,0.03540
1181,0.03556
1182,0.03515
1183,0.03879
1185,0.03601
1188,0.03547
1189,0.02735
1190,0.04960
1191,0.03608
1192,0.03928
1194,0.03172
1197,0.03897
1198,0.03929
1199,0.03472
1200,0.03196
1203,0.05714
1204,0.03772
1207,0.03249
1208,0.04247
1209,0.04216
1210,0.04797
1211,0.03475
1213,0.03402
1214,0.03910
1215,0.03365
1216,0.05526
1217,0.03836
1218,0.03820
1219,0.03772
1223,0.03480
1225,0.03243
1226,0.03530
1228,0.04112
1229,0.03465
1231,0.03901
1232,0.05504
1233,0.03626
1235,0.03415
1238,0.03248
1239,0.04058
1240,0.03558
1241,0.03566
1242,0.03971
1243,0.03510
1244,0.02910
1246,0.04785
1249,0.03951
1250,0.02589
1252,0.03265
1254,0.03487
1255,0.03153
1256,0.03065
1257,0.03144
1258,0.03801
1259,0.04791
1260,0.03852
1262,0.03185
1263,0.03007
1264,0.03633
1265,0.04332
1266,0.02804
1269,0.04155
1270,0.03948
1271,0.02713
1272,0.04700
1273,0.03224
1274,0.03470
1277,0.03100
1278,0.03159
1281,0.03416
1282,0.04002
1283,0.03005
1284,0.03672
1285,0.04778
1286,0.04472
1289,0.03649
1291,0.03309
1292,0.04684
1293,0.04986
1294,0.04417
1295,0.04585
1297,0.02878
1298,0.03399
1301,0.03906
1304,0.04735
1305,0.02980
1307,0.04335
1308,0.03995
1309,0.04717
1313,0.05166
1314,0.03678
1316,0.03613
1317,0.03742
1318,0.04284
1320,0.03939
1321,0.02880
1322,0.03303
1323,0.03942
1325,0.03831
1330,0.03066
1331,0.03313
1334,0.03217
1337,0.03590
1339,0.04143
1340,0.03705
1341,0.03794
1343,0.03877
1344,0.03231
1347,0.03395
1348,0.03678
1350,0.02964
1351,0.03368
1355,0.03540
1356,0.04122
1357,0.03715
1358,0.03491
1360,0.03689
1363,0.03301
1364,0.03282
1366,0.03210
1367,0.04299
1368,0.04170
1369,0.04253
1370,0.03519
1375,0.03083
1376,0.02871
1378,0.04543
1379,0.03771
1380,0.04053
1384,0.02486
1385,0.03545
1386,0.04337
1388,0.03240
1389,0.02977
1391,0.04251
1392,0.03247
1393,0.03408
1395,0.03566
1396,0.03763
1399,0.03557
1400,0.04099
1401,0.03439
1404,0.03973
1405,0.03495
1406,0.04882
1407,0.02829
1409,0.03526
1411,0.03381
1414,0.04200
1415,0.03515
1416,0.03469
1418,0.04717
1419,0.03065
1420,0.03221
1422,0.04103
1424,0.03775
1426,0.03959
1427,0.03498
1428,0.03694
1429,0.04487
1431,0.03131
1432,0.04208
1434,0.04410
1435,0.03288
1439,0.03598
1440,0.03884
1441,0.03770
1442,0.03388
1446,0.03919
1447,0.03927
1451,0.03709
1452,0.03226
1454,0.03922
1457,0.03046
1458,0.03995
1459,0.04038
1461,0.03844
1462,0.03559
1465,0.05688
1468,0.03969
1470,0.03300
1471,0.03648
1472,0.03216
1476,0.03773
1482,0.03093
1485,0.04395
1486,0.04580
1487,0.04429
1489,0.04635
1492,0.03144
1494,0.03926
1495,0.03523
1497,0.02979
1499,0.03444
1500,0.03571
1501,0.03344
1505,0.04554
1507,0.03755
1509,0.04982
1511,0.03290
1513,0.03081
1514,0.03159
1515,0.04442
1517,0.05244
1520,0.05432
1522,0.03219
1523,0.03165
1524,0.05372
1526,0.04738
1527,0.02975
1528,0.03883
1531,0.03035
1533,0.04111
1534,0.03878
1535,0.04639
1538,0.03614
1541,0.04502
1542,0.04619
1543,0.03626
1546,0.03799
1548,0.03625
1549,0.04456
1550,0.03093
1551,0.03808
1553,0.04116
1558,0.04147
1560,0.03219
1561,0.03009
1562,0.03669
1565,0.03876
1566,0.03310
1567,0.02803
1568,0.03896
1569,0.04050
1570,0.03667
1573,0.03178
1576,0.03349
1577,0.03251
1579,0.04222
1580,0.05110
1581,0.03481
1584,0.03830
1586,0.02877
1587,0.03638
1590,0.03660
1591,0.03053
1594,0.04594
1595,0.02752
1596,0.03122
1601,0.03716
1605,0.04365
1607,0.04433
1608,0.03281
1610,0.03700
1611,0.04313
1612,0.03460
1616,0.04402
1617,0.04136
1618,0.03392
1620,0.03527
1621,0.03366
1623,0.03347
1624,0.03820
1625,0.03872
1626,0.04138
1628,0.04298
1630,0.04496
1632,0.03461
1633,0.04751
1635,0.04005
1637,0.03442
1638,0.04002
1639,0.04521
1640,0.03671
1643,0.04220
1644,0.04151
1645,0.03866
1647,0.03056
1649,0.02806
1651,0.03533
1652,0.03332
1654,0.03392
1655,0.03164
1656,0.04742
1658,0.04141
1660,0.03238
1661,0.03539
1662,0.03747
1663,0.03297
1664,0.03747
1665,0.05388
1668,0.04350
1669,0.03292
1673,0.03995
1674,0.05194
1675,0.02723
1676,0.03328
1677,0.03231
1679,0.03417
1682,0.04416
1683,0.03618
1685,0.04407
1687,0.03226
1689,0.03583
1690,0.03701
1694,0.03786
1696,0.03847
1697,0.03450
1699,0.04233
1700,0.03932
1701,0.02934
1702,0.03388
1704,0.03746
1705,0.04196
1708,0.03960
1710,0.03399
1712,0.02736
1719,0.03395
1720,0.03212
1722,0.03653
1723,0.03843
1724,0.04477
1725,0.03943
1726,0.04635
1727,0.03448
1728,0.03565
1732,0.04025
1733,0.05024
1734,0.03804
1735,0.04520
1739,0.03651
1740,0.03243
1741,0.04483
1742,0.03509
1743,0.03891
1744,0.04528
1746,0.03833
1750,0.05477
1753,0.03598
1755,0.03283
1758,0.03600
1760,0.03153
1763,0.03755
1765,0.03000
1766,0.03675
1769,0.03873
1771,0.03913
1772,0.03361
1775,0.03909
1776,0.02858
1778,0.03235
1780,0.03858
1781,0.03159
1783,0.03360
1785,0.02759
1788,0.03597
1791,0.05033
1793,0.03739
1794,0.03234
1796,0.02736
1797,0.03515
1798,0.04912
1800,0.06014
1803,0.03724
1804,0.03635
1810,0.03343
1812,0.03689
1813,0.03760
1816,0.03492
1817,0.03373
1818,0.03786
1819,0.03735
1820,0.03040
1821,0.03263
1822,0.02719
1823,0.02774
1826,0.02958
1827,0.04108
1828,0.03397
1829,0.03146
1830,0.03740
1831,0.04017
1834,0.02993
1836,0.03450
1839,0.04379
1841,0.02844
1846,0.03807
1847,0.03014
1850,0.04648
1852,0.04159
1853,0.04719
1854,0.04404
1855,0.03722
1857,0.03640
1858,0.03545
1860,0.04200
1863,0.04093
1866,0.03917
1868,0.04135
1869,0.04242
1870,0.02899
1874,0.02744
1875,0.03027
1877,0.03734
1878,0.02880
1879,0.03624
1881,0.03883
1882,0.04709
1885,0.03122
1886,0.03919
1887,0.04661
1888,0.02909
1889,0.03530
1890,0.03720
1891,0.04282
1892,0.03663
1894,0.03845
1895,0.05562
1896,0.04849
1897,0.03529
1898,0.04372
1901,0.03200
1904,0.03320
1905,0.05166
1906,0.03117
1907,0.04472
1908,0.04328
1910,0.03468
1911,0.03946
1914,0.03813
1916,0.03079
1919,0.04063
1920,0.05499
1921,0.03713
1922,0.03805
1923,0.03668
1924,0.04010
1926,0.03263
1928,0.02952
1929,0.04024
1931,0.03443
1932,0.03500
1933,0.03113
1934,0.03499
1935,0.03500
1936,0.04524
1937,0.04112
1939,0.03606
1940,0.04770
1942,0.03976
1944,0.03647
1945,0.03695
1946,0.04661
1947,0.03547
1948,0.03799
1954,0.03889
1955,0.05062
1956,0.03594
1958,0.03029
1961,0.03609
1963,0.02921
1967,0.03945
1968,0.03107
1970,0.02946
1971,0.03327
1973,0.04574
1979,0.04073
1980,0.04876
1982,0.02662
1984,0.03441
1986,0.03302
1987,0.05211
1989,0.04825
1990,0.03622
1991,0.04040
1993,0.03155
1994,0.03532
1995,0.03958
1996,0.03813
1999,0.03792
2001,0.04004
2002,0.03435
2005,0.03187
2006,0.03371
2008,0.03594
2009,0.02993
2011,0.03014
2012,0.04066
2013,0.04000
2015,0.03937
2017,0.03146
2019,0.03094
2020,0.03535
2022,0.03270
2023,0.03262
2024,0.02894
2026,0.03144
2027,0.04212
2028,0.03898
2029,0.03853
2030,0.04056
2032,0.04102
2033,0.04896
2035,0.03624
2036,0.03224
2037,0.04038
2038,0.04326
2039,0.03194
2040,0.04473
2041,0.03633
2042,0.04275
2043,0.04146
2044,0.03870
2046,0.04305
2047,0.03677
2048,0.04038
2049,0.03852
2050,0.03674
2054,0.03997
2061,0.04111
2063,0.04107
2064,0.03613
2065,0.04189
2067,0.04364
2068,0.02810
2069,0.03371
2070,0.03632
2072,0.03940
2073,0.03899
2075,0.03864
2076,0.03529
2077,0.03910
2078,0.03546
2079,0.02816
2081,0.04134
2082,0.05020
2085,0.03095
2086,0.04079
2087,0.03418
2088,0.05485
2089,0.03883
2091,0.03740
2092,0.04450
2093,0.04121
2094,0.03829
2095,0.03933
2096,0.04333
2097,0.03833
2099,0.03197
2100,0.05158
2103,0.04155
2104,0.03483
2105,0.03404
2106,0.03110
2107,0.03637
2110,0.04061
2113,0.03063
2114,0.04478
2115,0.04119
2118,0.04124
2119,0.05657
2120,0.04226
2121,0.03152
2123,0.02881
2124,0.04477
2128,0.05615
2129,0.05212
2131,0.04014
2132,0.03990
2133,0.04248
2134,0.03645
2137,0.04401
2140,0.03778
2141,0.03122
2142,0.03787
2146,0.03184
2148,0.04035
2149,0.04609
2151,0.04428
2152,0.03748
2153,0.04795
2154,0.04291
2155,0.04032
2158,0.03653
2159,0.04943
2160,0.03804
2161,0.03147
2164,0.03172
2166,0.03768
2167,0.03228
2170,0.05184
2171,0.05798
2172,0.03740
2173,0.03493
2175,0.04226
2177,0.03432
2178,0.04203
2179,0.04042
2180,0.03463
2182,0.03748
2183,0.03272
2184,0.03904
2186,0.03191
2187,0.03809
2188,0.03963
2189,0.03777
2191,0.03425
2192,0.05201
2194,0.03880
2196,0.04322
2197,0.04334
2198,0.03353
2199,0.03579
2200,0.03353
2201,0.03341
2202,0.03115
2205,0.03086
2206,0.03569
2207,0.03974
2208,0.03658
2212,0.04321
2215,0.03749
2216,0.03680
2217,0.03793
2218,0.03375
2220,0.04222
2221,0.04240
2223,0.04367
2225,0.03410
2226,0.04190
2231,0.03227
2232,0.03923
2233,0.04068
2234,0.03631
2235,0.03292
2236,0.03865
2237,0.04421
2239,0.03567
2240,0.03501
2242,0.03399
2247,0.02991
2248,0.03204
2250,0.04464
2251,0.03767
2255,0.04001
2257,0.02924
2258,0.04160
2259,0.05512
2260,0.03381
2261,0.04182
2263,0.04036
2265,0.03970
2266,0.03217
2267,0.04886
2268,0.03909
2269,0.03332
2270,0.05106
2271,0.04170
2272,0.03090
2273,0.04260
2275,0.03536
2276,0.04204
2277,0.03283
2278,0.04339
2279,0.04501
2282,0.05066
2285,0.04316
2286,0.03834
2289,0.03268
2294,0.04914
2296,0.03209
2297,0.04409
2299,0.03907
2300,0.05042
2301,0.04718
2302,0.03319
2305,0.04138
2306,0.04779
2307,0.03166
2308,0.04036
2310,0.04757
2312,0.04185
2316,0.04235
2317,0.03822
2319,0.04431
2320,0.03880
2322,0.03375
2323,0.03517
2324,0.02524
2326,0.03796
2327,0.02960
2328,0.04830
2329,0.03933
2331,0.03817
2335,0.03415
2338,0.02951
2339,0.05126
2340,0.03643
2341,0.02821
2342,0.04426
2345,0.04664
2349,0.03043
2350,0.03058
2351,0.04199
2353,0.04061
2354,0.04454
2355,0.04165
2356,0.04056
2357,0.05050
2359,0.03139
2360,0.04563
2361,0.03417
2362,0.04286
2364,0.04684
2366,0.03645
2368,0.03573
2369,0.04976
2370,0.03829
2372,0.04016
2376,0.02922
2381,0.04067
2383,0.03425
2384,0.03449
2385,0.04042
2386,0.03139
2388,0.03466
2390,0.03711
2392,0.03935
2394,0.04600
2395,0.04104
2396,0.03151
2397,0.03861
2399,0.04041
2401,0.03087
2402,0.02978
2403,0.04482
2405,0.05213
2406,0.04603
2407,0.05617
2408,0.02973
2410,0.02720
2412,0.04411
2415,0.04063
2417,0.03045
2418,0.02992
2420,0.04581
2421,0.04345
2425,0.04893
2426,0.03176
2427,0.03692
2428,0.03030
2429,0.03299
2434,0.03108
2435,0.02951
2436,0.04553
2437,0.03896
2438,0.04199
2439,0.03620
2441,0.03786
2443,0.03807
2444,0.03728
2445,0.04205
2446,0.04381
2449,0.04127
2452,0.04047
2453,0.04888
2454,0.03621
2455,0.03550
2456,0.05297
2457,0.03526
2460,0.05086
2461,0.03693
2463,0.03147
2465,0.03207
2466,0.03538
2468,0.04616
2469,0.05048
2471,0.03187
2472,0.04174
2473,0.04459
2474,0.03871
2475,0.03767
2476,0.03870
2477,0.03289
2478,0.03118
2480,0.04159
2483,0.03830
2484,0.03121
2486,0.05221
2488,0.03662
2489,0.03381
2490,0.02729
2495,0.04085
2496,0.03439
2497,0.04587
2498,0.03531
2503,0.03184
2505,0.03482
2506,0.03210
2507,0.04157
2508,0.04327
2509,0.03051
2514,0.03726
2515,0.04274
2521,0.04468
2522,0.03189
2523,0.02986
2524,0.04162
2526,0.03408
2527,0.04106
2529,0.04129
2530,0.03515
2531,0.03357
2532,0.03725
2534,0.04847
2535,0.03801
2536,0.03077
2537,0.04316
2539,0.03460
2542,0.03306
2545,0.04861
2546,0.04071
2548,0.03319
2549,0.03857
2550,0.03688
2552,0.03746
2554,0.04122
2555,0.04122
2558,0.03534
2560,0.04107
2563,0.03962
2564,0.03646
2565,0.03124
2571,0.04443
2574,0.04341
2575,0.03040
2576,0.03147
2577,0.04349
2578,0.03595
2579,0.04483
2581,0.04009
2582,0.03332
2583,0.03478
2585,0.03686
2586,0.03955
2587,0.03618
2591,0.03883
2592,0.03050
2594,0.03351
2595,0.03715
2597,0.03405
2598,0.04976
2599,0.04441
2600,0.04388
2602,0.04302
2603,0.03192
2605,0.03805
2606,0.03357
2607,0.03620
2608,0.03684
2609,0.03709
2610,0.03966
2611,0.03151
2613,0.03543
2615,0.02973
2616,0.04165
2621,0.03604
2623,0.03701
2624,0.03451
2625,0.03876
2626,0.03614
2627,0.03977
2628,0.03364
2629,0.03466
2630,0.02927
2631,0.04935
2633,0.05528
2634,0.04595
2635,0.03701
2636,0.03940
2638,0.03513
2639,0.03471
2640,0.03273
2642,0.03926
2643,0.04417
2646,0.03330
2647,0.05321
2648,0.04069
2649,0.03147
2650,0.03604
2652,0.03256
2654,0.03700
2658,0.04060
2659,0.03385
2660,0.04323
2661,0.04068
2662,0.03152
2663,0.04243
2665,0.04177
2666,0.03617
2667,0.03869
2668,0.03769
2671,0.03363
2673,0.04157
2674,0.03721
2675,0.03792
2676,0.04301
2677,0.03831
2678,0.03594
2681,0.03266
2683,0.02826
2685,0.04478
2687,0.03253
2690,0.05231
2692,0.03179
2693,0.02815
2694,0.04054
2695,0.03169
2696,0.04333
2697,0.04117
2698,0.05633
2699,0.03311
2701,0.03071
2702,0.04695
2703,0.04846
2705,0.03232
2711,0.03712
2715,0.03805
2720,0.03864
2721,0.03979
2722,0.03458
2724,0.04707
2726,0.03953
2729,0.02926
2730,0.03255
2731,0.03845
2732,0.03559
2733,0.03479
2734,0.04811
2736,0.03643
2738,0.03655
2739,0.03432
2740,0.03410
2741,0.04305
2743,0.03088
2746,0.04138
2747,0.03960
2750,0.04547
2751,0.04196
2752,0.03863
2753,0.02823
2755,0.04041
2756,0.03496
2757,0.03002
2761,0.03894
2763,0.04160
2764,0.03939
2765,0.02916
2767,0.04378
2769,0.04195
2772,0.03806
2774,0.04021
2776,0.03249
2777,0.02824
2778,0.03218
2782,0.03756
2783,0.03357
2786,0.03282
2790,0.03552
2791,0.03112
2792,0.04443
2793,0.03598
2794,0.03530
2795,0.03850
2796,0.04335
2797,0.03422
2800,0.04016
2801,0.03053
2802,0.03147
2804,0.03397
2805,0.03474
2807,0.03300
2808,0.04896
2811,0.04477
2812,0.03341
2813,0.03288
2814,0.05821
2815,0.04087
2817,0.03604
2819,0.04173
2821,0.03438
2825,0.04604
2828,0.03742
2829,0.03754
2831,0.03261
2832,0.03613
2834,0.04481
2835,0.03253
2836,0.04162
2837,0.04400
2838,0.04492
2840,0.04040
2841,0.03663
2842,0.03690
2843,0.03068
2845,0.03161
2847,0.03354
2848,0.03192
2850,0.04141
2851,0.04187
2854,0.03346
2856,0.03517
2857,0.03487
2858,0.03363
2859,0.03497
2862,0.04048
2864,0.02832
2865,0.04497
2866,0.03075
2867,0.03624
2868,0.03662
2869,0.03666
2871,0.03661
2872,0.03638
2873,0.03223
2874,0.04104
2875,0.03167
2878,0.03797
2882,0.03196
2883,0.04974
2886,0.03912
2887,0.03264
2888,0.04146
2889,0.03852
2892,0.03175
2893,0.03621
2895,0.03798
2897,0.03423
2898,0.04124
2899,0.04237
2903,0.03513
2906,0.04022
2907,0.03048
2909,0.03194
2913,0.03498
2915,0.04503
2916,0.03726
2917,0.03422
2918,0.03876
2921,0.03100
2924,0.04624
2925,0.04319
2928,0.05131
2929,0.03805
2931,0.05236
2932,0.04175
2934,0.03997
2936,0.05293
2937,0.04133
2939,0.03326
2940,0.04709
2941,0.03212
2942,0.03748
2943,0.04253
2946,0.03689
2947,0.03903
2949,0.03981
2952,0.03542
2953,0.03971
2954,0.04097
2956,0.02864
2960,0.03637
2962,0.04125
2964,0.03714
2965,0.03143
2966,0.04989
2967,0.03235
2968,0.04131
2971,0.03536
2972,0.04429
2973,0.03332
2975,0.04848
2976,0.03342
2977,0.04711
