id,target
536,0.03830
539,0.02213
543,0.01751
547,0.03252
550,0.04171
551,0.04561
552,0.03295
553,0.04516
555,0.03173
556,0.02742
557,0.02336
558,0.03127
559,0.02418
560,0.01611
561,0.01958
565,0.02361
566,0.03759
567,0.02850
571,0.02180
572,0.04909
574,0.01421
575,0.01658
576,0.06558
577,0.05094
578,0.01765
579,0.04609
581,0.02274
587,0.02083
589,0.02532
590,0.14418
591,0.02664
592,0.03875
593,0.01880
594,0.10262
595,0.03472
596,0.01584
597,0.05174
598,0.10029
600,0.01716
602,0.01545
605,0.01918
606,0.02074
607,0.02150
612,0.02001
613,0.02780
614,0.01413
615,0.02255
616,0.01511
617,0.01796
618,0.06885
620,0.02316
621,0.03089
622,0.02355
623,0.02652
628,0.02542
631,0.03314
632,0.02198
633,0.03462
634,0.09478
635,0.08189
637,0.04420
638,0.06405
640,0.02717
643,0.01704
644,0.08149
645,0.03502
646,0.03712
649,0.03046
651,0.05313
653,0.01525
654,0.03943
655,0.09955
656,0.02613
658,0.04323
659,0.01779
661,0.03593
662,0.05618
663,0.01703
664,0.05379
665,0.06634
667,0.01891
668,0.08137
671,0.05407
673,0.04421
674,0.05310
675,0.01639
676,0.04388
677,0.02659
678,0.02787
679,0.04418
680,0.07665
681,0.02831
682,0.03926
683,0.01430
684,0.02202
686,0.06268
687,0.04105
688,0.04095
690,0.03013
691,0.03596
692,0.05537
693,0.03327
694,0.04420
695,0.01469
696,0.01685
698,0.04030
699,0.01778
702,0.04063
703,0.01844
705,0.11724
706,0.04686
707,0.02600
708,0.01150
709,0.05281
710,0.10204
713,0.01413
714,0.02510
715,0.05646
716,0.06422
717,0.06658
718,0.02309
719,0.02572
720,0.04349
721,0.03581
723,0.03824
724,0.10545
726,0.01928
728,0.10366
730,0.03235
732,0.02488
734,0.02743
735,0.03324
737,0.02340
738,0.05136
741,0.04227
742,0.02659
743,0.03042
746,0.02641
747,0.04393
749,0.03057
750,0.05398
752,0.03643
755,0.02004
757,0.02022
758,0.03805
759,0.01994
765,0.03836
766,0.01939
767,0.06035
768,0.03379
769,0.01581
770,0.01363
771,0.04160
772,0.01328
773,0.06306
775,0.03630
776,0.03198
778,0.02673
779,0.02656
780,0.03442
782,0.03192
783,0.04565
784,0.03895
785,0.01160
786,0.02124
788,0.04071
789,0.02790
792,0.09809
793,0.01921
794,0.03411
797,0.05521
798,0.01771
799,0.08372
800,0.03581
801,0.04054
802,0.05031
805,0.01895
807,0.04266
808,0.01354
811,0.02305
813,0.01732
814,0.03065
815,0.09677
816,0.05305
817,0.01479
819,0.02611
821,0.01831
823,0.02362
825,0.04491
826,0.01825
827,0.02603
828,0.02537
830,0.02238
831,0.06405
833,0.02435
834,0.03164
835,0.02094
836,0.03283
837,0.05494
838,0.04620
840,0.03037
842,0.01195
844,0.03423
845,0.06799
847,0.04469
848,0.05608
850,0.02382
851,0.02330
852,0.03535
853,0.14530
855,0.03012
856,0.06390
857,0.04765
859,0.02967
860,0.04126
862,0.05651
863,0.04756
864,0.04686
867,0.03260
868,0.03169
869,0.01914
871,0.01494
873,0.04822
875,0.02872
876,0.08014
877,0.03792
879,0.04355
880,0.08234
883,0.02179
884,0.02110
885,0.04208
886,0.01303
887,0.04164
888,0.01383
891,0.04039
893,0.01828
895,0.05559
897,0.02922
898,0.11415
901,0.03080
902,0.04053
904,0.05586
905,0.02252
907,0.07209
908,0.02178
909,0.02972
910,0.01671
911,0.01773
913,0.04196
914,0.01865
915,0.17805
916,0.03288
917,0.01246
919,0.02218
920,0.02259
923,0.02007
924,0.02998
925,0.03605
926,0.02260
928,0.04633
929,0.01564
932,0.02878
935,0.03447
936,0.06045
937,0.02382
938,0.03674
939,0.02591
940,0.03575
941,0.02617
944,0.04234
945,0.01905
946,0.06251
947,0.03630
949,0.02530
950,0.04000
952,0.02143
953,0.06610
955,0.02238
956,0.09653
957,0.01352
960,0.01682
961,0.02892
962,0.02795
963,0.02048
964,0.02541
967,0.03932
975,0.04014
976,0.02852
977,0.01887
978,0.03868
980,0.01810
985,0.04509
986,0.08313
987,0.01987
989,0.04732
992,0.02890
994,0.04498
995,0.02507
996,0.01052
997,0.06559
998,0.01684
999,0.10057
1000,0.03314
1004,0.02726
1005,0.13935
1006,0.02122
1007,0.15978
1010,0.01863
1011,0.08000
1012,0.01096
1013,0.05438
1014,0.02837
1016,0.06310
1018,0.04880
1019,0.02186
1020,0.04928
1022,0.03464
1023,0.01839
1024,0.03799
1025,0.03002
1029,0.03274
1031,0.03404
1032,0.03178
1033,0.01669
1034,0.06012
1035,0.04169
1036,0.02498
1037,0.03725
1038,0.03393
1039,0.02883
1041,0.01732
1043,0.02093
1049,0.03886
1050,0.11503
1051,0.03903
1052,0.03302
1053,0.02446
1054,0.03130
1056,0.04341
1057,0.07607
1060,0.06657
1061,0.02297
1062,0.02173
1063,0.03754
1064,0.04349
1065,0.01189
1066,0.02707
1068,0.05918
1073,0.03244
1075,0.02644
1079,0.01802
1081,0.03934
1083,0.03738
1085,0.01555
1086,0.02195
1087,0.01892
1088,0.01586
1089,0.01938
1090,0.07884
1091,0.02167
1092,0.02711
1095,0.02466
1098,0.02569
1099,0.03068
1100,0.04435
1101,0.05072
1103,0.08880
1104,0.04430
1106,0.01110
1107,0.03543
1108,0.07876
1109,0.02104
1113,0.05003
1114,0.03118
1116,0.04325
1117,0.03471
1118,0.06290
1119,0.02162
1120,0.02382
1121,0.02784
1122,0.01716
1123,0.08373
1125,0.02063
1126,0.02978
1127,0.01245
1128,0.02700
1129,0.04720
1130,0.03307
1132,0.03100
1133,0.06344
1136,0.01307
1137,0.08559
1140,0.02583
1142,0.05192
1144,0.03456
1145,0.03152
1146,0.02415
1148,0.04105
1150,0.02236
1151,0.02297
1153,0.04791
1154,0.03058
1155,0.04834
1156,0.07171
1157,0.02598
1158,0.04772
1160,0.01930
1161,0.02973
1167,0.03611
1168,0.02323
1170,0.02790
1171,0.04152
1173,0.03270
1174,0.05444
1175,0.03028
1176,0.03277
1177,0.01660
1178,0.03460
1179,0.01455
1180,0.02553
1181,0.03998
1182,0.02178
1183,0.04107
1185,0.04018
1188,0.02367
1189,0.01991
1190,0.03302
1191,0.04263
1192,0.04628
1194,0.02106
1197,0.02677
1198,0.05806
1199,0.10496
1200,0.02173
1203,0.04124
1204,0.08787
1207,0.02950
1208,0.05506
1209,0.01866
1210,0.07896
1211,0.02538
1213,0.02047
1214,0.01891
1215,0.02161
1216,0.10881
1217,0.03744
1218,0.02931
1219,0.01696
1223,0.03761
1225,0.02482
1226,0.02833
1228,0.09837
1229,0.01892
1231,0.06833
1232,0.08935
1233,0.04463
1235,0.03525
1238,0.01535
1239,0.01746
1240,0.05120
1241,0.01778
1242,0.01789
1243,0.02644
1244,0.03619
1246,0.14126
1249,0.04749
1250,0.01526
1252,0.02171
1254,0.03531
1255,0.01378
1256,0.02091
1257,0.01536
1258,0.02072
1259,0.06218
1260,0.02128
1262,0.01803
1263,0.01557
1264,0.01089
1265,0.05576
1266,0.01272
1269,0.03765
1270,0.02049
1271,0.01742
1272,0.07218
1273,0.01872
1274,0.03521
1277,0.03585
1278,0.02082
1281,0.02753
1282,0.05539
1283,0.02023
1284,0.02081
1285,0.02247
1286,0.07319
1289,0.01607
1291,0.01907
1292,0.02692
1293,0.08195
1294,0.06539
1295,0.09256
1297,0.02764
1298,0.05731
1301,0.03676
1304,0.04759
1305,0.07678
1307,0.06205
1308,0.03328
1309,0.07609
1313,0.08584
1314,0.03570
1316,0.03598
1317,0.03509
1318,0.10240
1320,0.02464
1321,0.01473
1322,0.02313
1323,0.01818
1325,0.02460
1330,0.02130
1331,0.03803
1334,0.07884
1337,0.01957
1339,0.04808
1340,0.03139
1341,0.02564
1343,0.02200
1344,0.01690
1347,0.06228
1348,0.06283
1350,0.01882
1351,0.02735
1355,0.02984
1356,0.05845
1357,0.06766
1358,0.03185
1360,0.02452
1363,0.04439
1364,0.01885
1366,0.02941
1367,0.03932
1368,0.09678
1369,0.04550
1370,0.04394
1375,0.04542
1376,0.01439
1378,0.05455
1379,0.01738
1380,0.03371
1384,0.01080
1385,0.02299
1386,0.03917
1388,0.02900
1389,0.01137
1391,0.06257
1392,0.01711
1393,0.03722
1395,0.04172
1396,0.04929
1399,0.04627
1400,0.02866
1401,0.02657
1404,0.01857
1405,0.01838
1406,0.02308
1407,0.02808
1409,0.03021
1411,0.03571
1414,0.04165
1415,0.06655
1416,0.04250
1418,0.17740
1419,0.03019
1420,0.01175
1422,0.04793
1424,0.01384
1426,0.02607
1427,0.02915
1428,0.05666
1429,0.04895
1431,0.02288
1432,0.05225
1434,0.05645
1435,0.02635
1439,0.04781
1440,0.10920
1441,0.04433
1442,0.02837
1446,0.03233
1447,0.06277
1451,0.02456
1452,0.01328
1454,0.03654
1457,0.01618
1458,0.02807
1459,0.02502
1461,0.02649
1462,0.03265
1465,0.02200
1468,0.04298
1470,0.02957
1471,0.02018
1472,0.02813
1476,0.03544
1482,0.01754
1485,0.02510
1486,0.04185
1487,0.06129
1489,0.02400
1492,0.02868
1494,0.10721
1495,0.02149
1497,0.02283
1499,0.02964
1500,0.02583
1501,0.04211
1505,0.07496
1507,0.02568
1509,0.04171
1511,0.02170
1513,0.02219
1514,0.02636
1515,0.07375
1517,0.13561
1520,0.04210
1522,0.02020
1523,0.01132
1524,0.09653
1526,0.02075
1527,0.02579
1528,0.03241
1531,0.01591
1533,0.04613
1534,0.06607
1535,0.07040
1538,0.08318
1541,0.08228
1542,0.04919
1543,0.03823
1546,0.03347
1548,0.03837
1549,0.03657
1550,0.02073
1551,0.03823
1553,0.08014
1558,0.02239
1560,0.02587
1561,0.02684
1562,0.02026
1565,0.05587
1566,0.02280
1567,0.02097
1568,0.01968
1569,0.02433
1570,0.03155
1573,0.01245
1576,0.03418
1577,0.01655
1579,0.11357
1580,0.11060
1581,0.04789
1584,0.02503
1586,0.03272
1587,0.02804
1590,0.01584
1591,0.03127
1594,0.04060
1595,0.01267
1596,0.02044
1601,0.03935
1605,0.07569
1607,0.08979
1608,0.02212
1610,0.01652
1611,0.03489
1612,0.03136
1616,0.07526
1617,0.03706
1618,0.02947
1620,0.02472
1621,0.02614
1623,0.03215
1624,0.02086
1625,0.03448
1626,0.02334
1628,0.03418
1630,0.03384
1632,0.02348
1633,0.04411
1635,0.04441
1637,0.03469
1638,0.06891
1639,0.02091
1640,0.02504
1643,0.08540
1644,0.02716
1645,0.05223
1647,0.01996
1649,0.01589
1651,0.02307
1652,0.02193
1654,0.03232
1655,0.01937
1656,0.04925
1658,0.03343
1660,0.02245
1661,0.02742
1662,0.04804
1663,0.02162
1664,0.02695
1665,0.05693
1668,0.06423
1669,0.01851
1673,0.03873
1674,0.02760
1675,0.01579
1676,0.03518
1677,0.03004
1679,0.04488
1682,0.05419
1683,0.04229
1685,0.07583
1687,0.02327
1689,0.04075
1690,0.02947
1694,0.02993
1696,0.01975
1697,0.04289
1699,0.05872
1700,0.06853
1701,0.01847
1702,0.02197
1704,0.03007
1705,0.03294
1708,0.03452
1710,0.03176
1712,0.02824
1719,0.05254
1720,0.04272
1722,0.02633
1723,0.03350
1724,0.03799
1725,0.05097
1726,0.04641
1727,0.02547
1728,0.02818
1732,0.02375
1733,0.03209
1734,0.05922
1735,0.05785
1739,0.04633
1740,0.01872
1741,0.04321
1742,0.02323
1743,0.05852
1744,0.04828
1746,0.03276
1750,0.02982
1753,0.03182
1755,0.02798
1758,0.04020
1760,0.01538
1763,0.03811
1765,0.02158
1766,0.04685
1769,0.03055
1771,0.01497
1772,0.02148
1775,0.03829
1776,0.01554
1778,0.03602
1780,0.04275
1781,0.01428
1783,0.01607
1785,0.04115
1788,0.04729
1791,0.03791
1793,0.06271
1794,0.03794
1796,0.02341
1797,0.03701
1798,0.07618
1800,0.02191
1803,0.07865
1804,0.02710
1810,0.02321
1812,0.01626
1813,0.03922
1816,0.01611
1817,0.04326
1818,0.02704
1819,0.03115
1820,0.03286
1821,0.03270
1822,0.02494
1823,0.02645
1826,0.02583
1827,0.04546
1828,0.05782
1829,0.02574
1830,0.01783
1831,0.02130
1834,0.01788
1836,0.03227
1839,0.01752
1841,0.01666
1846,0.03296
1847,0.03121
1850,0.05386
1852,0.07340
1853,0.01898
1854,0.05637
1855,0.01834
1857,0.04858
1858,0.03821
1860,0.03510
1863,0.03755
1866,0.03590
1868,0.02961
1869,0.07132
1870,0.01535
1874,0.01983
1875,0.03257
1877,0.06096
1878,0.03069
1879,0.04278
1881,0.02381
1882,0.07001
1885,0.02092
1886,0.04264
1887,0.06991
1888,0.01643
1889,0.02498
1890,0.05822
1891,0.03816
1892,0.02992
1894,0.03408
1895,0.06606
1896,0.06349
1897,0.01454
1898,0.10246
1901,0.02105
1904,0.01726
1905,0.01936
1906,0.01214
1907,0.05681
1908,0.06403
1910,0.03990
1911,0.02440
1914,0.02898
1916,0.02064
1919,0.06114
1920,0.08929
1921,0.02157
1922,0.02640
1923,0.04821
1924,0.04617
1926,0.02527
1928,0.02239
1929,0.03213
1931,0.03902
1932,0.03377
1933,0.01261
1934,0.03273
1935,0.01758
1936,0.04384
1937,0.04334
1939,0.03073
1940,0.07056
1942,0.04747
1944,0.02630
1945,0.03673
1946,0.04188
1947,0.01857
1948,0.06262
1954,0.03504
1955,0.13804
1956,0.03444
1958,0.01442
1961,0.02437
1963,0.01741
1967,0.02139
1968,0.02116
1970,0.01428
1971,0.01292
1973,0.06079
1979,0.03864
1980,0.03946
1982,0.01536
1984,0.03132
1986,0.02485
1987,0.12128
1989,0.02398
1990,0.08656
1991,0.03482
1993,0.05542
1994,0.01932
1995,0.03474
1996,0.03253
1999,0.03323
2001,0.02555
2002,0.01905
2005,0.02595
2006,0.02060
2008,0.03181
2009,0.02698
2011,0.02713
2012,0.05062
2013,0.01975
2015,0.05792
2017,0.01893
2019,0.00983
2020,0.02207
2022,0.03512
2023,0.03795
2024,0.01764
2026,0.01682
2027,0.06321
2028,0.01900
2029,0.03378
2030,0.03381
2032,0.03918
2033,0.02102
2035,0.03268
2036,0.01280
2037,0.07913
2038,0.03955
2039,0.01853
2040,0.09952
2041,0.02638
2042,0.09124
2043,0.04910
2044,0.03397
2046,0.03730
2047,0.02334
2048,0.02926
2049,0.05381
2050,0.02623
2054,0.03443
2061,0.02686
2063,0.04425
2064,0.02823
2065,0.02304
2067,0.04410
2068,0.01269
2069,0.02048
2070,0.03336
2072,0.01924
2073,0.04053
2075,0.01094
2076,0.02582
2077,0.01410
2078,0.03314
2079,0.01255
2081,0.02421
2082,0.18770
2085,0.02346
2086,0.12042
2087,0.03149
2088,0.08116
2089,0.02883
2091,0.03418
2092,0.04259
2093,0.04974
2094,0.02204
2095,0.01995
2096,0.05343
2097,0.02242
2099,0.02555
2100,0.09935
2103,0.03468
2104,0.02003
2105,0.02251
2106,0.06526
2107,0.01517
2110,0.04624
2113,0.01571
2114,0.08254
2115,0.05669
2118,0.05031
2119,0.02207
2120,0.02480
2121,0.02426
2123,0.01332
2124,0.06437
2128,0.13296
2129,0.09437
2131,0.09023
2132,0.03685
2133,0.02767
2134,0.04355
2137,0.05670
2140,0.03812
2141,0.01674
2142,0.02962
2146,0.02125
2148,0.06752
2149,0.02710
2151,0.07042
2152,0.03068
2153,0.06702
2154,0.03578
2155,0.05347
2158,0.01879
2159,0.07541
2160,0.03863
2161,0.02194
2164,0.03370
2166,0.04949
2167,0.02805
2170,0.04604
2171,0.03696
2172,0.02554
2173,0.03231
2175,0.04402
2177,0.02625
2178,0.06030
2179,0.03836
2180,0.03213
2182,0.04196
2183,0.02653
2184,0.02347
2186,0.02245
2187,0.02664
2188,0.01495
2189,0.02334
2191,0.02282
2192,0.09192
2194,0.03421
2196,0.05493
2197,0.02404
2198,0.03027
2199,0.03718
2200,0.01203
2201,0.01575
2202,0.01926
2205,0.01646
2206,0.02285
2207,0.03124
2208,0.01898
2212,0.02595
2215,0.03999
2216,0.02476
2217,0.02806
2218,0.03193
2220,0.04759
2221,0.05288
2223,0.05055
2225,0.02613
2226,0.04864
2231,0.02149
2232,0.03429
2233,0.03873
2234,0.04572
2235,0.01840
2236,0.02520
2237,0.04332
2239,0.03191
2240,0.02693
2242,0.02676
2247,0.01740
2248,0.03075
2250,0.02804
2251,0.04477
2255,0.06039
2257,0.02282
2258,0.06427
2259,0.01709
2260,0.01929
2261,0.04033
2263,0.02373
2265,0.01850
2266,0.03871
2267,0.07580
2268,0.02274
2269,0.02969
2270,0.01768
2271,0.03360
2272,0.02855
2273,0.02897
2275,0.02020
2276,0.03884
2277,0.03352
2278,0.04876
2279,0.04502
2282,0.02920
2285,0.02516
2286,0.02628
2289,0.03510
2294,0.10816
2296,0.02304
2297,0.04661
2299,0.05238
2300,0.05506
2301,0.05611
2302,0.02357
2305,0.02567
2306,0.09918
2307,0.02241
2308,0.04401
2310,0.05195
2312,0.03997
2316,0.09737
2317,0.04404
2319,0.05040
2320,0.03716
2322,0.03188
2323,0.02863
2324,0.01933
2326,0.02853
2327,0.01809
2328,0.12223
2329,0.06383
2331,0.01754
2335,0.03144
2338,0.01589
2339,0.09866
2340,0.02939
2341,0.04673
2342,0.04325
2345,0.06177
2349,0.01648
2350,0.05610
2351,0.03553
2353,0.05319
2354,0.06347
2355,0.05778
2356,0.03298
2357,0.04448
2359,0.02747
2360,0.05622
2361,0.03408
2362,0.04318
2364,0.01720
2366,0.02953
2368,0.03996
2369,0.04435
2370,0.05127
2372,0.03064
2376,0.02162
2381,0.02757
2383,0.01343
2384,0.03850
2385,0.03106
2386,0.03073
2388,0.02875
2390,0.03076
2392,0.04519
2394,0.06250
2395,0.02643
2396,0.01557
2397,0.01895
2399,0.08358
2401,0.02461
2402,0.02071
2403,0.06314
2405,0.13355
2406,0.07662
2407,0.04117
2408,0.01559
2410,0.01289
2412,0.01984
2415,0.04030
2417,0.02543
2418,0.02840
2420,0.03075
2421,0.07145
2425,0.11668
2426,0.01932
2427,0.02520
2428,0.02416
2429,0.04596
2434,0.12103
2435,0.03202
2436,0.01508
2437,0.02382
2438,0.04451
2439,0.02490
2441,0.03328
2443,0.02096
2444,0.01879
2445,0.05974
2446,0.04945
2449,0.02418
2452,0.03071
2453,0.09723
2454,0.02841
2455,0.03449
2456,0.03584
2457,0.02739
2460,0.12338
2461,0.02017
2463,0.01673
2465,0.02508
2466,0.01819
2468,0.02996
2469,0.06612
2471,0.02338
2472,0.03779
2473,0.02521
2474,0.02515
2475,0.03934
2476,0.02578
2477,0.03684
2478,0.05493
2480,0.01661
2483,0.01658
2484,0.01481
2486,0.12313
2488,0.02841
2489,0.06408
2490,0.02259
2495,0.02691
2496,0.02604
2497,0.05239
2498,0.09485
2503,0.01915
2505,0.03793
2506,0.04829
2507,0.04002
2508,0.06685
2509,0.03791
2514,0.03802
2515,0.05622
2521,0.08091
2522,0.01581
2523,0.01643
2524,0.03255
2526,0.04420
2527,0.04994
2529,0.03039
2530,0.02452
2531,0.03985
2532,0.03996
2534,0.06688
2535,0.02730
2536,0.01427
2537,0.03729
2539,0.01541
2542,0.02419
2545,0.02101
2546,0.02486
2548,0.08381
2549,0.01769
2550,0.02017
2552,0.02096
2554,0.03757
2555,0.05787
2558,0.02255
2560,0.07070
2563,0.02023
2564,0.03842
2565,0.02123
2571,0.11249
2574,0.06667
2575,0.02956
2576,0.02502
2577,0.07388
2578,0.02754
2579,0.07988
2581,0.03478
2582,0.02767
2583,0.03585
2585,0.02472
2586,0.03064
2587,0.05137
2591,0.05051
2592,0.01394
2594,0.03201
2595,0.06319
2597,0.04467
2598,0.03639
2599,0.03945
2600,0.09388
2602,0.03698
2603,0.02568
2605,0.02034
2606,0.01365
2607,0.03446
2608,0.05931
2609,0.02173
2610,0.06776
2611,0.02010
2613,0.04028
2615,0.01726
2616,0.03613
2621,0.02698
2623,0.02457
2624,0.04279
2625,0.03514
2626,0.02841
2627,0.04308
2628,0.04618
2629,0.03054
2630,0.01284
2631,0.09613
2633,0.04860
2634,0.07315
2635,0.03199
2636,0.03190
2638,0.05216
2639,0.03766
2640,0.03097
2642,0.02418
2643,0.03636
2646,0.01725
2647,0.04928
2648,0.03782
2649,0.01888
2650,0.03931
2652,0.02744
2654,0.03414
2658,0.02493
2659,0.01987
2660,0.03858
2661,0.06097
2662,0.03492
2663,0.05462
2665,0.02859
2666,0.01941
2667,0.02506
2668,0.01401
2671,0.02807
2673,0.02139
2674,0.02919
2675,0.04496
2676,0.03324
2677,0.02392
2678,0.01383
2681,0.03817
2683,0.01638
2685,0.05129
2687,0.01671
2690,0.11992
2692,0.01970
2693,0.01554
2694,0.01536
2695,0.02247
2696,0.06956
2697,0.08855
2698,0.08323
2699,0.02761
2701,0.02811
2702,0.04228
2703,0.07186
2705,0.05871
2711,0.03193
2715,0.03458
2720,0.05482
2721,0.05464
2722,0.03033
2724,0.02022
2726,0.02533
2729,0.01125
2730,0.01392
2731,0.03829
2732,0.02101
2733,0.02205
2734,0.02203
2736,0.02528
2738,0.01862
2739,0.02847
2740,0.01748
2741,0.04626
2743,0.01784
2746,0.04630
2747,0.05339
2750,0.04298
2751,0.03414
2752,0.02475
2753,0.01990
2755,0.03586
2756,0.01929
2757,0.01678
2761,0.02985
2763,0.04006
2764,0.07281
2765,0.01752
2767,0.05712
2769,0.07248
2772,0.02647
2774,0.03314
2776,0.01444
2777,0.01120
2778,0.02850
2782,0.06560
2783,0.02372
2786,0.01825
2790,0.02913
2791,0.02546
2792,0.01942
2793,0.02327
2794,0.03459
2795,0.06346
2796,0.04089
2797,0.03225
2800,0.06018
2801,0.01847
2802,0.02011
2804,0.02366
2805,0.04379
2807,0.01711
2808,0.03481
2811,0.04962
2812,0.03536
2813,0.02888
2814,0.09109
2815,0.04308
2817,0.04086
2819,0.06149
2821,0.02416
2825,0.06145
2828,0.03786
2829,0.01567
2831,0.02694
2832,0.03754
2834,0.04427
2835,0.02275
2836,0.06213
2837,0.05371
2838,0.04843
2840,0.02272
2841,0.03323
2842,0.05514
2843,0.01915
2845,0.01533
2847,0.03365
2848,0.02242
2850,0.03337
2851,0.04479
2854,0.01625
2856,0.03841
2857,0.02643
2858,0.01643
2859,0.02175
2862,0.03550
2864,0.01744
2865,0.07622
2866,0.01780
2867,0.01924
2868,0.02448
2869,0.03859
2871,0.02291
2872,0.02287
2873,0.01655
2874,0.01724
2875,0.03090
2878,0.07356
2882,0.02631
2883,0.02629
2886,0.01423
2887,0.04357
2888,0.02392
2889,0.02376
2892,0.01939
2893,0.04521
2895,0.03672
2897,0.02934
2898,0.02746
2899,0.04827
2903,0.03118
2906,0.02456
2907,0.03816
2909,0.01689
2913,0.01896
2915,0.02251
2916,0.02128
2917,0.04160
2918,0.03722
2921,0.02434
2924,0.03094
2925,0.06700
2928,0.06757
2929,0.03771
2931,0.09242
2932,0.04778
2934,0.05339
2936,0.07026
2937,0.11443
2939,0.02456
2940,0.07182
2941,0.03637
2942,0.02053
2943,0.04094
2946,0.01784
2947,0.02842
2949,0.10644
2952,0.04763
2953,0.06450
2954,0.02474
2956,0.01033
2960,0.02345
2962,0.04922
2964,0.02531
2965,0.01446
2966,0.10243
2967,0.02004
2968,0.08649
2971,0.02940
2972,0.05553
2973,0.05315
2975,0.04844
2976,0.06127
2977,0.04462
